_id,year,region,province,area,sex,age_group,value,unit,source
994,2553,ภาคกลาง,รวม,รวม,รวม,25 - 29 ปี,1708226,คน,สำนักงานสถิติแห่งชาติ
995,2553,ภาคกลาง,รวม,รวม,ชาย,25 - 29 ปี,855286,คน,สำนักงานสถิติแห่งชาติ
996,2553,ภาคกลาง,รวม,รวม,หญิง,25 - 29 ปี,852940,คน,สำนักงานสถิติแห่งชาติ
997,2553,ภาคกลาง,รวม,ในเขตเทศบาล,รวม,25 - 29 ปี,874519,คน,สำนักงานสถิติแห่งชาติ
998,2553,ภาคกลาง,รวม,ในเขตเทศบาล,ชาย,25 - 29 ปี,430166,คน,สำนักงานสถิติแห่งชาติ
999,2553,ภาคกลาง,รวม,ในเขตเทศบาล,หญิง,25 - 29 ปี,444353,คน,สำนักงานสถิติแห่งชาติ
1000,2553,ภาคกลาง,รวม,นอกเขตเทศบาล,รวม,25 - 29 ปี,833707,คน,สำนักงานสถิติแห่งชาติ
1001,2553,ภาคกลาง,รวม,นอกเขตเทศบาล,ชาย,25 - 29 ปี,425120,คน,สำนักงานสถิติแห่งชาติ
1002,2553,ภาคกลาง,รวม,นอกเขตเทศบาล,หญิง,25 - 29 ปี,408587,คน,สำนักงานสถิติแห่งชาติ
1003,2533,ภาคกลาง,รวม,รวม,รวม,30 - 34 ปี,1034407,คน,สำนักงานสถิติแห่งชาติ
1004,2533,ภาคกลาง,รวม,รวม,ชาย,30 - 34 ปี,497513,คน,สำนักงานสถิติแห่งชาติ
1005,2533,ภาคกลาง,รวม,รวม,หญิง,30 - 34 ปี,536894,คน,สำนักงานสถิติแห่งชาติ
1006,2533,ภาคกลาง,รวม,ในเขตเทศบาล,รวม,30 - 34 ปี,145185,คน,สำนักงานสถิติแห่งชาติ
1007,2533,ภาคกลาง,รวม,ในเขตเทศบาล,ชาย,30 - 34 ปี,69385,คน,สำนักงานสถิติแห่งชาติ
1008,2533,ภาคกลาง,รวม,ในเขตเทศบาล,หญิง,30 - 34 ปี,75800,คน,สำนักงานสถิติแห่งชาติ
1009,2533,ภาคกลาง,รวม,นอกเขตเทศบาล,รวม,30 - 34 ปี,889222,คน,สำนักงานสถิติแห่งชาติ
1010,2533,ภาคกลาง,รวม,นอกเขตเทศบาล,ชาย,30 - 34 ปี,428128,คน,สำนักงานสถิติแห่งชาติ
1011,2533,ภาคกลาง,รวม,นอกเขตเทศบาล,หญิง,30 - 34 ปี,461094,คน,สำนักงานสถิติแห่งชาติ
1012,2543,ภาคกลาง,รวม,รวม,รวม,30 - 34 ปี,1360075,คน,สำนักงานสถิติแห่งชาติ
1013,2543,ภาคกลาง,รวม,รวม,ชาย,30 - 34 ปี,656312,คน,สำนักงานสถิติแห่งชาติ
1014,2543,ภาคกลาง,รวม,รวม,หญิง,30 - 34 ปี,703763,คน,สำนักงานสถิติแห่งชาติ
1015,2543,ภาคกลาง,รวม,ในเขตเทศบาล,รวม,30 - 34 ปี,499279,คน,สำนักงานสถิติแห่งชาติ
1016,2543,ภาคกลาง,รวม,ในเขตเทศบาล,ชาย,30 - 34 ปี,240508,คน,สำนักงานสถิติแห่งชาติ
1017,2543,ภาคกลาง,รวม,ในเขตเทศบาล,หญิง,30 - 34 ปี,258771,คน,สำนักงานสถิติแห่งชาติ
1018,2543,ภาคกลาง,รวม,นอกเขตเทศบาล,รวม,30 - 34 ปี,860796,คน,สำนักงานสถิติแห่งชาติ
1019,2543,ภาคกลาง,รวม,นอกเขตเทศบาล,ชาย,30 - 34 ปี,415804,คน,สำนักงานสถิติแห่งชาติ
1020,2543,ภาคกลาง,รวม,นอกเขตเทศบาล,หญิง,30 - 34 ปี,444992,คน,สำนักงานสถิติแห่งชาติ
1021,2553,ภาคกลาง,รวม,รวม,รวม,30 - 34 ปี,1726383,คน,สำนักงานสถิติแห่งชาติ
1022,2553,ภาคกลาง,รวม,รวม,ชาย,30 - 34 ปี,870985,คน,สำนักงานสถิติแห่งชาติ
1023,2553,ภาคกลาง,รวม,รวม,หญิง,30 - 34 ปี,855398,คน,สำนักงานสถิติแห่งชาติ
1024,2553,ภาคกลาง,รวม,ในเขตเทศบาล,รวม,30 - 34 ปี,857414,คน,สำนักงานสถิติแห่งชาติ
1025,2553,ภาคกลาง,รวม,ในเขตเทศบาล,ชาย,30 - 34 ปี,429813,คน,สำนักงานสถิติแห่งชาติ
1026,2553,ภาคกลาง,รวม,ในเขตเทศบาล,หญิง,30 - 34 ปี,427601,คน,สำนักงานสถิติแห่งชาติ
1027,2553,ภาคกลาง,รวม,นอกเขตเทศบาล,รวม,30 - 34 ปี,868969,คน,สำนักงานสถิติแห่งชาติ
1028,2553,ภาคกลาง,รวม,นอกเขตเทศบาล,ชาย,30 - 34 ปี,441172,คน,สำนักงานสถิติแห่งชาติ
1029,2553,ภาคกลาง,รวม,นอกเขตเทศบาล,หญิง,30 - 34 ปี,427797,คน,สำนักงานสถิติแห่งชาติ
1030,2533,ภาคกลาง,รวม,รวม,รวม,35 - 39 ปี,868410,คน,สำนักงานสถิติแห่งชาติ
1031,2533,ภาคกลาง,รวม,รวม,ชาย,35 - 39 ปี,418245,คน,สำนักงานสถิติแห่งชาติ
1032,2533,ภาคกลาง,รวม,รวม,หญิง,35 - 39 ปี,450165,คน,สำนักงานสถิติแห่งชาติ
1033,2533,ภาคกลาง,รวม,ในเขตเทศบาล,รวม,35 - 39 ปี,118348,คน,สำนักงานสถิติแห่งชาติ
1034,2533,ภาคกลาง,รวม,ในเขตเทศบาล,ชาย,35 - 39 ปี,56579,คน,สำนักงานสถิติแห่งชาติ
1035,2533,ภาคกลาง,รวม,ในเขตเทศบาล,หญิง,35 - 39 ปี,61769,คน,สำนักงานสถิติแห่งชาติ
1036,2533,ภาคกลาง,รวม,นอกเขตเทศบาล,รวม,35 - 39 ปี,750062,คน,สำนักงานสถิติแห่งชาติ
1037,2533,ภาคกลาง,รวม,นอกเขตเทศบาล,ชาย,35 - 39 ปี,361666,คน,สำนักงานสถิติแห่งชาติ
1038,2533,ภาคกลาง,รวม,นอกเขตเทศบาล,หญิง,35 - 39 ปี,388396,คน,สำนักงานสถิติแห่งชาติ
1039,2543,ภาคกลาง,รวม,รวม,รวม,35 - 39 ปี,1280569,คน,สำนักงานสถิติแห่งชาติ
1040,2543,ภาคกลาง,รวม,รวม,ชาย,35 - 39 ปี,619101,คน,สำนักงานสถิติแห่งชาติ
1041,2543,ภาคกลาง,รวม,รวม,หญิง,35 - 39 ปี,661468,คน,สำนักงานสถิติแห่งชาติ
1042,2543,ภาคกลาง,รวม,ในเขตเทศบาล,รวม,35 - 39 ปี,456868,คน,สำนักงานสถิติแห่งชาติ
1043,2543,ภาคกลาง,รวม,ในเขตเทศบาล,ชาย,35 - 39 ปี,218260,คน,สำนักงานสถิติแห่งชาติ
1044,2543,ภาคกลาง,รวม,ในเขตเทศบาล,หญิง,35 - 39 ปี,238608,คน,สำนักงานสถิติแห่งชาติ
1045,2543,ภาคกลาง,รวม,นอกเขตเทศบาล,รวม,35 - 39 ปี,823701,คน,สำนักงานสถิติแห่งชาติ
